model,scenario,region,variable,unit,year,iso,v20250417_gdp,v3_1,difference,difference_percentage
OECD ENV-Growth 2023,SSP3,Eswatini,GDP|PPP [per capita],USD_2017/yr,2035,SWZ,11955.95059570901,11846.1,109.85059570900921,0.9273144385832401
OECD ENV-Growth 2023,SSP3,Eswatini,GDP|PPP [per capita],USD_2017/yr,2040,SWZ,13189.103822747136,13057.5,131.6038227471363,1.0078791709526043
OECD ENV-Growth 2023,SSP3,Eswatini,GDP|PPP [per capita],USD_2017/yr,2045,SWZ,14464.013559414703,14300.5,163.5135594147032,1.1434114850159307
OECD ENV-Growth 2023,SSP3,Eswatini,GDP|PPP [per capita],USD_2017/yr,2050,SWZ,15809.327047986852,15608.3,201.02704798685227,1.2879496677207145
OECD ENV-Growth 2023,SSP3,Eswatini,GDP|PPP [per capita],USD_2017/yr,2055,SWZ,17230.019958206394,16994.2,235.8199582063935,1.3876496581562738
OECD ENV-Growth 2023,SSP3,Eswatini,GDP|PPP [per capita],USD_2017/yr,2060,SWZ,18678.43293905489,18412.8,265.632939054889,1.4426536922949742
OECD ENV-Growth 2023,SSP3,Eswatini,GDP|PPP [per capita],USD_2017/yr,2065,SWZ,20079.8035098578,19787.7,292.1035098577995,1.4761872772368667
OECD ENV-Growth 2023,SSP3,Eswatini,GDP|PPP [per capita],USD_2017/yr,2070,SWZ,21336.289394450923,21018.4,317.8893944509218,1.5124338410674543
OECD ENV-Growth 2023,SSP3,Eswatini,GDP|PPP [per capita],USD_2017/yr,2075,SWZ,22483.70146384943,22139.6,344.10146384943073,1.554235233922161
OECD ENV-Growth 2023,SSP3,Eswatini,GDP|PPP [per capita],USD_2017/yr,2080,SWZ,23572.596677698926,23203.7,368.8966776989255,1.5898183380190465
OECD ENV-Growth 2023,SSP3,Eswatini,GDP|PPP [per capita],USD_2017/yr,2085,SWZ,24622.11872264269,24231.9,390.21872264268677,1.610351324669905
OECD ENV-Growth 2023,SSP3,Eswatini,GDP|PPP [per capita],USD_2017/yr,2090,SWZ,25624.606733640885,25217.2,407.40673364088434,1.615590682712134
OECD ENV-Growth 2023,SSP3,Eswatini,GDP|PPP [per capita],USD_2017/yr,2095,SWZ,26572.431243326264,26149.6,422.8312433262654,1.6169702149412053
OECD ENV-Growth 2023,SSP3,Eswatini,GDP|PPP [per capita],USD_2017/yr,2100,SWZ,27460.176699694686,27021.8,438.376699694687,1.622307543149187
OECD ENV-Growth 2023,SSP3,Ethiopia,GDP|PPP [per capita],USD_2017/yr,2025,ETH,2775.7116794843564,2758.77,16.941679484356428,0.6141026430023679
OECD ENV-Growth 2023,SSP3,Ethiopia,GDP|PPP [per capita],USD_2017/yr,2030,ETH,3413.56462478221,3394.88,18.684624782209994,0.550376590106572
OECD ENV-Growth 2023,SSP3,Ethiopia,GDP|PPP [per capita],USD_2017/yr,2035,ETH,4085.491113446547,4066.45,19.041113446547115,0.46824904883982627
OECD ENV-Growth 2023,SSP3,Ethiopia,GDP|PPP [per capita],USD_2017/yr,2040,ETH,4693.848124916744,4673.37,20.47812491674449,0.4381875374032977
OECD ENV-Growth 2023,SSP3,Ethiopia,GDP|PPP [per capita],USD_2017/yr,2045,ETH,5271.84488430913,5245.63,26.214884309129957,0.49974710967281255
OECD ENV-Growth 2023,SSP3,Ethiopia,GDP|PPP [per capita],USD_2017/yr,2050,ETH,5843.576874376507,5808.39,35.18687437650624,0.60579393560877
OECD ENV-Growth 2023,SSP3,Ethiopia,GDP|PPP [per capita],USD_2017/yr,2055,ETH,6414.52431362189,6371.06,43.46431362188923,0.6822147903471201
OECD ENV-Growth 2023,SSP3,Ethiopia,GDP|PPP [per capita],USD_2017/yr,2060,ETH,6960.623086430618,6911.49,49.13308643061828,0.7108899301108484
OECD ENV-Growth 2023,SSP3,Ethiopia,GDP|PPP [per capita],USD_2017/yr,2065,ETH,7520.457403955868,7467.34,53.11740395586821,0.711329656288159
OECD ENV-Growth 2023,SSP3,Ethiopia,GDP|PPP [per capita],USD_2017/yr,2070,ETH,8076.154558658448,8018.49,57.664558658448186,0.7191448596736816
OECD ENV-Growth 2023,SSP3,Ethiopia,GDP|PPP [per capita],USD_2017/yr,2075,ETH,8660.862634604751,8596.91,63.95263460475144,0.7439025720258957
OECD ENV-Growth 2023,SSP3,Ethiopia,GDP|PPP [per capita],USD_2017/yr,2080,ETH,9227.419391257252,9156.43,70.98939125725155,0.7752955164540279
OECD ENV-Growth 2023,SSP3,Ethiopia,GDP|PPP [per capita],USD_2017/yr,2085,ETH,9737.600981207252,9660.26,77.34098120725139,0.8006097269354178
OECD ENV-Growth 2023,SSP3,Ethiopia,GDP|PPP [per capita],USD_2017/yr,2090,ETH,10178.768739471085,10096.9,81.86873947108506,0.8108304476729002
OECD ENV-Growth 2023,SSP3,Ethiopia,GDP|PPP [per capita],USD_2017/yr,2095,ETH,10567.56407404222,10482.9,84.66407404222082,0.8076398138131703
OECD ENV-Growth 2023,SSP3,Ethiopia,GDP|PPP [per capita],USD_2017/yr,2100,ETH,10934.058470328388,10847.6,86.4584703283872,0.7970285623399387
OECD ENV-Growth 2023,SSP3,Fiji,GDP|PPP [per capita],USD_2017/yr,2025,FJI,14156.83435212887,13908.7,248.13435212886907,1.7840226054833956
OECD ENV-Growth 2023,SSP3,Fiji,GDP|PPP [per capita],USD_2017/yr,2030,FJI,15992.024355730886,15691.7,300.32435573088515,1.9139057956173335
OECD ENV-Growth 2023,SSP3,Fiji,GDP|PPP [per capita],USD_2017/yr,2035,FJI,17775.544784647514,17433.1,342.4447846475159,1.9643367195020733
OECD ENV-Growth 2023,SSP3,Fiji,GDP|PPP [per capita],USD_2017/yr,2040,FJI,19482.83263849801,19101.5,381.33263849801006,1.9963491793734003
OECD ENV-Growth 2023,SSP3,Fiji,GDP|PPP [per capita],USD_2017/yr,2045,FJI,21167.216007938063,20739.2,428.0160079380621,2.063801920701194
OECD ENV-Growth 2023,SSP3,Fiji,GDP|PPP [per capita],USD_2017/yr,2050,FJI,22984.127680058165,22501.1,483.0276800581669,2.1466847401156697
OECD ENV-Growth 2023,SSP3,Fiji,GDP|PPP [per capita],USD_2017/yr,2055,FJI,24959.672783709597,24419.7,539.9727837095961,2.2112179253209336
OECD ENV-Growth 2023,SSP3,Fiji,GDP|PPP [per capita],USD_2017/yr,2060,FJI,27018.80787676531,26421.3,597.5078767653104,2.2614628226669784
OECD ENV-Growth 2023,SSP3,Fiji,GDP|PPP [per capita],USD_2017/yr,2065,FJI,29127.235770942894,28470.6,656.6357709428958,2.3063643581199407
OECD ENV-Growth 2023,SSP3,Fiji,GDP|PPP [per capita],USD_2017/yr,2070,FJI,31317.373172600455,30603.6,713.7731726004567,2.332317677006812
OECD ENV-Growth 2023,SSP3,Fiji,GDP|PPP [per capita],USD_2017/yr,2075,FJI,33624.84537083557,32856.4,768.445370835565,2.338799658013553
OECD ENV-Growth 2023,SSP3,Fiji,GDP|PPP [per capita],USD_2017/yr,2080,FJI,36036.250993485395,35210.6,825.6509934853966,2.344893280675128
OECD ENV-Growth 2023,SSP3,Fiji,GDP|PPP [per capita],USD_2017/yr,2085,FJI,38571.962947289845,37684.1,887.8629472898465,2.356067803900973
OECD ENV-Growth 2023,SSP3,Fiji,GDP|PPP [per capita],USD_2017/yr,2090,FJI,41179.12316655326,40224.9,954.22316655326,2.3722201088213017
OECD ENV-Growth 2023,SSP3,Fiji,GDP|PPP [per capita],USD_2017/yr,2095,FJI,43877.09124715023,42852.9,1024.1912471502292,2.3900161882865083
OECD ENV-Growth 2023,SSP3,Fiji,GDP|PPP [per capita],USD_2017/yr,2100,FJI,46618.77899661411,45524.9,1093.878996614112,2.4028147159337245
OECD ENV-Growth 2023,SSP3,France,GDP|PPP [per capita],USD_2017/yr,2095,FRA,54574.21221547084,54513.1,61.112215470842784,0.11210555897727846
OECD ENV-Growth 2023,SSP3,France,GDP|PPP [per capita],USD_2017/yr,2100,FRA,54137.75394146088,54076.2,61.55394146087929,0.11382815630698771
OECD ENV-Growth 2023,SSP3,French Guiana,GDP|PPP [per capita],USD_2017/yr,2045,GUF,56400.20714920498,56333.6,66.6071492049814,0.11823698326572667
OECD ENV-Growth 2023,SSP3,French Guiana,GDP|PPP [per capita],USD_2017/yr,2050,GUF,57883.65458186944,57764.2,119.45458186944597,0.20679691204837247
OECD ENV-Growth 2023,SSP3,French Guiana,GDP|PPP [per capita],USD_2017/yr,2055,GUF,59484.86262818941,59290.3,194.5626281894074,0.32815254466482274
OECD ENV-Growth 2023,SSP3,French Guiana,GDP|PPP [per capita],USD_2017/yr,2060,GUF,61002.01640423472,60746.5,255.5164042347169,0.4206273682182791
OECD ENV-Growth 2023,SSP3,French Guiana,GDP|PPP [per capita],USD_2017/yr,2065,GUF,62645.80480999181,62368.5,277.3048099918087,0.4446231831642716
OECD ENV-Growth 2023,SSP3,French Guiana,GDP|PPP [per capita],USD_2017/yr,2070,GUF,64364.307046448994,64074.9,289.40704644899233,0.45166991512900106
OECD ENV-Growth 2023,SSP3,French Guiana,GDP|PPP [per capita],USD_2017/yr,2075,GUF,66152.06121220131,65838.8,313.2612122013088,0.4758003065081818
OECD ENV-Growth 2023,SSP3,French Guiana,GDP|PPP [per capita],USD_2017/yr,2080,GUF,67768.90532627272,67416.9,352.0053262727306,0.5221321749779813
OECD ENV-Growth 2023,SSP3,French Guiana,GDP|PPP [per capita],USD_2017/yr,2085,GUF,69168.99417954334,68769.7,399.2941795433435,0.580625158381298
OECD ENV-Growth 2023,SSP3,French Guiana,GDP|PPP [per capita],USD_2017/yr,2090,GUF,70424.70338553269,69982,442.7033855326881,0.6325960754661029
OECD ENV-Growth 2023,SSP3,French Guiana,GDP|PPP [per capita],USD_2017/yr,2095,GUF,71681.0095833395,71209.4,471.6095833395084,0.6622855737297442
OECD ENV-Growth 2023,SSP3,French Guiana,GDP|PPP [per capita],USD_2017/yr,2100,GUF,72979.95152383411,72497.4,482.5515238341177,0.6656121789665805
OECD ENV-Growth 2023,SSP3,Gambia,GDP|PPP [per capita],USD_2017/yr,2025,GMB,2421.6115969263533,2405.86,15.751596926353159,0.6547179356385309
OECD ENV-Growth 2023,SSP3,Gambia,GDP|PPP [per capita],USD_2017/yr,2030,GMB,2791.816198455971,2777.38,14.436198455970953,0.5197775765639182
OECD ENV-Growth 2023,SSP3,Gambia,GDP|PPP [per capita],USD_2017/yr,2035,GMB,3286.968871819661,3274.61,12.35887181966109,0.3774150759834328
OECD ENV-Growth 2023,SSP3,Gambia,GDP|PPP [per capita],USD_2017/yr,2040,GMB,3721.725711315078,3711.48,10.245711315078097,0.2760546012662899
OECD ENV-Growth 2023,SSP3,Gambia,GDP|PPP [per capita],USD_2017/yr,2045,GMB,4127.471415817061,4117.53,9.94141581706117,0.2414412479583918
OECD ENV-Growth 2023,SSP3,Gambia,GDP|PPP [per capita],USD_2017/yr,2050,GMB,4544.747499128392,4533.12,11.627499128391719,0.25650102199791136
OECD ENV-Growth 2023,SSP3,Gambia,GDP|PPP [per capita],USD_2017/yr,2055,GMB,4979.379098615402,4965.79,13.589098615401781,0.2736543151321699
OECD ENV-Growth 2023,SSP3,Gambia,GDP|PPP [per capita],USD_2017/yr,2060,GMB,5419.612085409954,5404.69,14.92208540995398,0.27609512127344915
OECD ENV-Growth 2023,SSP3,Gambia,GDP|PPP [per capita],USD_2017/yr,2065,GMB,5849.780256321557,5835.6,14.180256321556953,0.2429956871882403
OECD ENV-Growth 2023,SSP3,Gambia,GDP|PPP [per capita],USD_2017/yr,2070,GMB,6266.499996592415,6255.04,11.459996592415337,0.18321220315801875
OECD ENV-Growth 2023,SSP3,Gambia,GDP|PPP [per capita],USD_2017/yr,2075,GMB,6681.537980513075,6672.67,8.867980513075054,0.132900031218014
OECD ENV-Growth 2023,SSP3,Georgia,GDP|PPP [per capita],USD_2017/yr,2025,GEO,20313.029542557557,20003.8,309.2295425575576,1.5458540005276877
OECD ENV-Growth 2023,SSP3,Georgia,GDP|PPP [per capita],USD_2017/yr,2030,GEO,26967.18203553724,26515.9,451.2820355372387,1.7019299195472855
OECD ENV-Growth 2023,SSP3,Georgia,GDP|PPP [per capita],USD_2017/yr,2035,GEO,33386.74018570211,32802.9,583.840185702109,1.7798432019794257
OECD ENV-Growth 2023,SSP3,Georgia,GDP|PPP [per capita],USD_2017/yr,2040,GEO,37812.19600298082,37139.3,672.896002980815,1.8118166012305426
OECD ENV-Growth 2023,SSP3,Georgia,GDP|PPP [per capita],USD_2017/yr,2045,GEO,40718.59836278105,39982.4,736.1983627810478,1.841306081628536
OECD ENV-Growth 2023,SSP3,Georgia,GDP|PPP [per capita],USD_2017/yr,2050,GEO,42994.074878961685,42195.1,798.974878961686,1.8935252646911278
OECD ENV-Growth 2023,SSP3,Georgia,GDP|PPP [per capita],USD_2017/yr,2055,GEO,45155.38001523667,44284.1,871.280015236669,1.9674782037721643
OECD ENV-Growth 2023,SSP3,Georgia,GDP|PPP [per capita],USD_2017/yr,2060,GEO,47283.651159394976,46342.8,940.8511593949734,2.0301992097908914
OECD ENV-Growth 2023,SSP3,Georgia,GDP|PPP [per capita],USD_2017/yr,2065,GEO,49217.249430790005,48228.1,989.1494307900066,2.0509815455927285
OECD ENV-Growth 2023,SSP3,Georgia,GDP|PPP [per capita],USD_2017/yr,2070,GEO,50641.56173090249,49634.9,1006.6617309024878,2.028132888154278
OECD ENV-Growth 2023,SSP3,Georgia,GDP|PPP [per capita],USD_2017/yr,2075,GEO,51603.25818328864,50596.5,1006.7581832886426,1.9897783113231995
OECD ENV-Growth 2023,SSP3,Georgia,GDP|PPP [per capita],USD_2017/yr,2080,GEO,52251.318613480726,51250.5,1000.8186134807256,1.952797755106244
OECD ENV-Growth 2023,SSP3,Georgia,GDP|PPP [per capita],USD_2017/yr,2085,GEO,52771.71170987519,51774.4,997.31170987519,1.9262641573348795
OECD ENV-Growth 2023,SSP3,Georgia,GDP|PPP [per capita],USD_2017/yr,2090,GEO,53251.84735857043,52251.8,1000.047358570424,1.9139003030908481
OECD ENV-Growth 2023,SSP3,Georgia,GDP|PPP [per capita],USD_2017/yr,2095,GEO,53669.843597874584,52664.4,1005.4435978745823,1.909152288594539
OECD ENV-Growth 2023,SSP3,Georgia,GDP|PPP [per capita],USD_2017/yr,2100,GEO,53992.74944792437,52982.4,1010.3494479243673,1.9069529653703252
OECD ENV-Growth 2023,SSP3,Ghana,GDP|PPP [per capita],USD_2017/yr,2025,GHA,5649.819834795302,5623,26.819834795302086,0.47696665117023096
OECD ENV-Growth 2023,SSP3,Ghana,GDP|PPP [per capita],USD_2017/yr,2030,GHA,6523.164496206797,6498.46,24.704496206796648,0.3801592409093331
OECD ENV-Growth 2023,SSP3,Ghana,GDP|PPP [per capita],USD_2017/yr,2035,GHA,7407.515854183293,7391.88,15.635854183293304,0.21152743528430254
OECD ENV-Growth 2023,SSP3,Grenada,GDP|PPP [per capita],USD_2017/yr,2025,GRD,16030.031361865242,15883.3,146.73136186524243,0.9238090438715031
OECD ENV-Growth 2023,SSP3,Grenada,GDP|PPP [per capita],USD_2017/yr,2030,GRD,17997.115043428625,17825,172.11504342862463,0.9655822913246823
OECD ENV-Growth 2023,SSP3,Grenada,GDP|PPP [per capita],USD_2017/yr,2035,GRD,19913.039539834237,19723.4,189.63953983423562,0.9614951774756665
OECD ENV-Growth 2023,SSP3,Grenada,GDP|PPP [per capita],USD_2017/yr,2040,GRD,21368.36816868734,21165.5,202.86816868733877,0.958485122899713
OECD ENV-Growth 2023,SSP3,Grenada,GDP|PPP [per capita],USD_2017/yr,2045,GRD,22244.22728917843,22032.7,211.52728917842978,0.9600606788020976
OECD ENV-Growth 2023,SSP3,Grenada,GDP|PPP [per capita],USD_2017/yr,2050,GRD,22899.424694746875,22667,232.4246947468746,1.0253879858246553
OECD ENV-Growth 2023,SSP3,Grenada,GDP|PPP [per capita],USD_2017/yr,2055,GRD,23558.371154815937,23299.5,258.8711548159372,1.1110588416744445
OECD ENV-Growth 2023,SSP3,Grenada,GDP|PPP [per capita],USD_2017/yr,2060,GRD,24300.122355023123,24023.2,276.9223550231218,1.152728841383004
OECD ENV-Growth 2023,SSP3,Grenada,GDP|PPP [per capita],USD_2017/yr,2065,GRD,25107.98929663608,24822.7,285.2892966360778,1.149308079443726
OECD ENV-Growth 2023,SSP3,Grenada,GDP|PPP [per capita],USD_2017/yr,2070,GRD,25827.967718664248,25536.9,291.06771866424606,1.1397926869128439
OECD ENV-Growth 2023,SSP3,Grenada,GDP|PPP [per capita],USD_2017/yr,2075,GRD,26457.92654889077,26159,298.9265488907695,1.1427292667562579
OECD ENV-Growth 2023,SSP3,Grenada,GDP|PPP [per capita],USD_2017/yr,2080,GRD,27026.485702991173,26714.1,312.3857029911742,1.1693663757759918
OECD ENV-Growth 2023,SSP3,Grenada,GDP|PPP [per capita],USD_2017/yr,2085,GRD,27581.27065927488,27254.2,327.0706592748793,1.2000743345057983
OECD ENV-Growth 2023,SSP3,Grenada,GDP|PPP [per capita],USD_2017/yr,2090,GRD,28143.326235858494,27806,337.32623585849433,1.2131418969233054
OECD ENV-Growth 2023,SSP3,Grenada,GDP|PPP [per capita],USD_2017/yr,2095,GRD,28711.63709082192,28367.8,343.8370908219222,1.212068228138672
OECD ENV-Growth 2023,SSP3,Grenada,GDP|PPP [per capita],USD_2017/yr,2100,GRD,29274.894523917206,28921.3,353.59452391720697,1.2226093706617855
OECD ENV-Growth 2023,SSP3,Guam,GDP|PPP [per capita],USD_2017/yr,2025,GUM,39819.947236862616,39248.9,571.0472368626142,1.4549381940961765
OECD ENV-Growth 2023,SSP3,Guam,GDP|PPP [per capita],USD_2017/yr,2030,GUM,48458.00132802125,47747.7,710.3013280212544,1.4876137029035001
OECD ENV-Growth 2023,SSP3,Guam,GDP|PPP [per capita],USD_2017/yr,2035,GUM,54876.72235869629,54075.7,801.0223586962893,1.481298177732862
OECD ENV-Growth 2023,SSP3,Guam,GDP|PPP [per capita],USD_2017/yr,2040,GUM,59749.70896391152,58888.8,860.9089639115191,1.4619230887902608
OECD ENV-Growth 2023,SSP3,Guam,GDP|PPP [per capita],USD_2017/yr,2045,GUM,64016.127835357554,63091.8,924.3278353575515,1.4650522498289025
OECD ENV-Growth 2023,SSP3,Guam,GDP|PPP [per capita],USD_2017/yr,2050,GUM,68202.30901403556,67198.2,1004.1090140355664,1.4942498668648363
OECD ENV-Growth 2023,SSP3,Guam,GDP|PPP [per capita],USD_2017/yr,2055,GUM,72218.64677878836,71113.5,1105.1467787883594,1.5540604509528562
OECD ENV-Growth 2023,SSP3,Guam,GDP|PPP [per capita],USD_2017/yr,2060,GUM,75649.9635881237,74460.1,1189.8635881236987,1.5979881683259873
OECD ENV-Growth 2023,SSP3,Guam,GDP|PPP [per capita],USD_2017/yr,2065,GUM,78301.57471394585,77062.7,1238.8747139458574,1.6076191386310854
OECD ENV-Growth 2023,SSP3,Guam,GDP|PPP [per capita],USD_2017/yr,2070,GUM,80182.45564455591,78929.8,1252.6556445559108,1.5870503213690021
OECD ENV-Growth 2023,SSP3,Guam,GDP|PPP [per capita],USD_2017/yr,2075,GUM,81628.83672942997,80355.1,1273.736729429962,1.5851348942754873
OECD ENV-Growth 2023,SSP3,Guam,GDP|PPP [per capita],USD_2017/yr,2080,GUM,82910.11655050731,81613.8,1296.316550507312,1.5883546048674515
OECD ENV-Growth 2023,SSP3,Guam,GDP|PPP [per capita],USD_2017/yr,2085,GUM,84059.50072412186,82724.6,1334.9007241218496,1.613668393829465
OECD ENV-Growth 2023,SSP3,Guam,GDP|PPP [per capita],USD_2017/yr,2090,GUM,85018.95853893393,83647.2,1371.7585389339365,1.6399336008066459
OECD ENV-Growth 2023,SSP3,Guam,GDP|PPP [per capita],USD_2017/yr,2095,GUM,85688.76546050963,84298.2,1390.5654605096352,1.6495790663497385
OECD ENV-Growth 2023,SSP3,Guam,GDP|PPP [per capita],USD_2017/yr,2100,GUM,86100.38463148043,84698.5,1401.884631480425,1.6551469405956718
OECD ENV-Growth 2023,SSP3,Guatemala,GDP|PPP [per capita],USD_2017/yr,2025,GTM,9487.813631794208,9414.64,73.17363179420863,0.7772323933173083
OECD ENV-Growth 2023,SSP3,Guatemala,GDP|PPP [per capita],USD_2017/yr,2030,GTM,10522.276852152005,10441.6,80.67685215200436,0.7726483695219541
OECD ENV-Growth 2023,SSP3,Guatemala,GDP|PPP [per capita],USD_2017/yr,2035,GTM,11664.631060118754,11578.9,85.73106011875461,0.7404076390568587
OECD ENV-Growth 2023,SSP3,Guatemala,GDP|PPP [per capita],USD_2017/yr,2040,GTM,12891.97883671246,12797.6,94.37883671245982,0.7374729379919658
OECD ENV-Growth 2023,SSP3,Guatemala,GDP|PPP [per capita],USD_2017/yr,2045,GTM,14220.95748435838,14109.9,111.05748435837995,0.7870890960132952
OECD ENV-Growth 2023,SSP3,Guatemala,GDP|PPP [per capita],USD_2017/yr,2050,GTM,15612.110543338027,15480,132.11054333802713,0.8534272825453949
OECD ENV-Growth 2023,SSP3,Guatemala,GDP|PPP [per capita],USD_2017/yr,2055,GTM,17039.87919699676,16886.4,153.47919699675913,0.9088923453001179
OECD ENV-Growth 2023,SSP3,Guatemala,GDP|PPP [per capita],USD_2017/yr,2060,GTM,18398.849087319613,18226.2,172.6490873196126,0.9472577241532112
OECD ENV-Growth 2023,SSP3,Guatemala,GDP|PPP [per capita],USD_2017/yr,2065,GTM,19660.362711828195,19471.7,188.662711828194,0.968907243990992
OECD ENV-Growth 2023,SSP3,Guatemala,GDP|PPP [per capita],USD_2017/yr,2070,GTM,20773.137499178487,20570.5,202.6374991784869,0.9850878645559754
OECD ENV-Growth 2023,SSP3,Guatemala,GDP|PPP [per capita],USD_2017/yr,2075,GTM,21788.52062997234,21571.5,217.02062997233952,1.0060525692341262
OECD ENV-Growth 2023,SSP3,Guatemala,GDP|PPP [per capita],USD_2017/yr,2080,GTM,22701.581888569293,22469.4,232.1818885692919,1.0333248265164707
OECD ENV-Growth 2023,SSP3,Guatemala,GDP|PPP [per capita],USD_2017/yr,2085,GTM,23507.8751976415,23261.1,246.77519764150202,1.0608922090593396
OECD ENV-Growth 2023,SSP3,Guatemala,GDP|PPP [per capita],USD_2017/yr,2090,GTM,24221.11411383127,23961.9,259.21411383126906,1.081776127232269
OECD ENV-Growth 2023,SSP3,Guatemala,GDP|PPP [per capita],USD_2017/yr,2095,GTM,24846.51590928554,24577.8,268.71590928553996,1.093327756290392
OECD ENV-Growth 2023,SSP3,Guatemala,GDP|PPP [per capita],USD_2017/yr,2100,GTM,25396.744680587715,25121.5,275.24468058771527,1.0956538446657853
OECD ENV-Growth 2023,SSP3,Guinea,GDP|PPP [per capita],USD_2017/yr,2025,GIN,3038.438969142954,3008.42,30.01896914295412,0.9978317237272096
OECD ENV-Growth 2023,SSP3,Guinea,GDP|PPP [per capita],USD_2017/yr,2030,GIN,3541.599872992757,3510.68,30.919872992757064,0.8807374352762732
OECD ENV-Growth 2023,SSP3,Guinea,GDP|PPP [per capita],USD_2017/yr,2035,GIN,4249.63776209332,4217.46,32.17776209331987,0.7629654363839816
OECD ENV-Growth 2023,SSP3,Guinea,GDP|PPP [per capita],USD_2017/yr,2040,GIN,5023.3663442627285,4987.28,36.086344262728744,0.7235676413341289
OECD ENV-Growth 2023,SSP3,Guinea,GDP|PPP [per capita],USD_2017/yr,2045,GIN,5827.451282976592,5784.05,43.401282976591574,0.7503614764151688
OECD ENV-Growth 2023,SSP3,Guinea,GDP|PPP [per capita],USD_2017/yr,2050,GIN,6645.993627278138,6594.21,51.78362727813783,0.7852893262140245
OECD ENV-Growth 2023,SSP3,Guinea,GDP|PPP [per capita],USD_2017/yr,2055,GIN,7466.066896243826,7405.6,60.46689624382543,0.8165023258591528
OECD ENV-Growth 2023,SSP3,Guinea,GDP|PPP [per capita],USD_2017/yr,2060,GIN,8267.777512774495,8199.82,67.95751277449563,0.8287683482624696
OECD ENV-Growth 2023,SSP3,Guinea,GDP|PPP [per capita],USD_2017/yr,2065,GIN,9064.218213710974,8985.56,78.65821371097445,0.875384658396076
OECD ENV-Growth 2023,SSP3,Guinea,GDP|PPP [per capita],USD_2017/yr,2070,GIN,9821.554444308047,9737.17,84.38444430804702,0.8666218655733342
OECD ENV-Growth 2023,SSP3,Guinea,GDP|PPP [per capita],USD_2017/yr,2075,GIN,10574.101940937251,10483.1,91.00194093725077,0.8680823509958959
OECD ENV-Growth 2023,SSP3,Guinea,GDP|PPP [per capita],USD_2017/yr,2080,GIN,11287.862713773491,11189.9,97.96271377349149,0.8754565614839407
OECD ENV-Growth 2023,SSP3,Guinea,GDP|PPP [per capita],USD_2017/yr,2085,GIN,11974.706463041604,11869.7,105.00646304160364,0.8846597895616876
OECD ENV-Growth 2023,SSP3,Guinea,GDP|PPP [per capita],USD_2017/yr,2090,GIN,12594.700127719749,12484.1,110.60012771974834,0.885927922074866
