model,scenario,region,variable,unit,year,value,iso
IIASA-WiC POP 2023,SSP1,Guinea,Population,million,2025,14.62162,GIN
IIASA-WiC POP 2023,SSP1,Guinea,Population,million,2030,15.953091,GIN
IIASA-WiC POP 2023,SSP1,Guinea,Population,million,2035,17.110229999999998,GIN
IIASA-WiC POP 2023,SSP1,Guinea,Population,million,2040,18.138135,GIN
IIASA-WiC POP 2023,SSP1,Guinea,Population,million,2045,19.090391,GIN
IIASA-WiC POP 2023,SSP1,Guinea,Population,million,2050,19.912903999999997,GIN
IIASA-WiC POP 2023,SSP1,Guinea,Population,million,2055,20.577424,GIN
IIASA-WiC POP 2023,SSP1,Guinea,Population,million,2060,21.067593000000002,GIN
IIASA-WiC POP 2023,SSP1,Guinea,Population,million,2065,21.407128,GIN
IIASA-WiC POP 2023,SSP1,Guinea,Population,million,2070,21.613399,GIN
IIASA-WiC POP 2023,SSP1,Guinea,Population,million,2075,21.672504,GIN
IIASA-WiC POP 2023,SSP1,Guinea,Population,million,2080,21.603655,GIN
IIASA-WiC POP 2023,SSP1,Guinea,Population,million,2085,21.401375,GIN
IIASA-WiC POP 2023,SSP1,Guinea,Population,million,2090,21.098997999999998,GIN
IIASA-WiC POP 2023,SSP1,Guinea,Population,million,2095,20.702568,GIN
IIASA-WiC POP 2023,SSP1,Guinea,Population,million,2100,20.22242,GIN
IIASA-WiC POP 2023,SSP1,Guinea-Bissau,Population,million,2020,1.993302,GNB
IIASA-WiC POP 2023,SSP1,Guinea-Bissau,Population,million,2025,2.2149870000000003,GNB
IIASA-WiC POP 2023,SSP1,Guinea-Bissau,Population,million,2030,2.417105,GNB
IIASA-WiC POP 2023,SSP1,Guinea-Bissau,Population,million,2035,2.592216,GNB
IIASA-WiC POP 2023,SSP1,Guinea-Bissau,Population,million,2040,2.74783,GNB
IIASA-WiC POP 2023,SSP1,Guinea-Bissau,Population,million,2045,2.891036,GNB
IIASA-WiC POP 2023,SSP1,Guinea-Bissau,Population,million,2050,3.020954,GNB
IIASA-WiC POP 2023,SSP1,Guinea-Bissau,Population,million,2055,3.1239850000000002,GNB
IIASA-WiC POP 2023,SSP1,Guinea-Bissau,Population,million,2060,3.1987979999999996,GNB
IIASA-WiC POP 2023,SSP1,Guinea-Bissau,Population,million,2065,3.247379,GNB
IIASA-WiC POP 2023,SSP1,Guinea-Bissau,Population,million,2070,3.270376,GNB
IIASA-WiC POP 2023,SSP1,Guinea-Bissau,Population,million,2075,3.270323,GNB
IIASA-WiC POP 2023,SSP1,Guinea-Bissau,Population,million,2080,3.251386,GNB
IIASA-WiC POP 2023,SSP1,Guinea-Bissau,Population,million,2085,3.215636,GNB
IIASA-WiC POP 2023,SSP1,Guinea-Bissau,Population,million,2090,3.161862,GNB
IIASA-WiC POP 2023,SSP1,Guinea-Bissau,Population,million,2095,3.0898649999999996,GNB
IIASA-WiC POP 2023,SSP1,Guinea-Bissau,Population,million,2100,2.999871,GNB
IIASA-WiC POP 2023,SSP1,Guyana,Population,million,2020,0.791845,GUY
IIASA-WiC POP 2023,SSP1,Guyana,Population,million,2025,0.808134,GUY
IIASA-WiC POP 2023,SSP1,Guyana,Population,million,2030,0.813527999999999,GUY
IIASA-WiC POP 2023,SSP1,Guyana,Population,million,2035,0.810123,GUY
IIASA-WiC POP 2023,SSP1,Guyana,Population,million,2040,0.7993150000000001,GUY
IIASA-WiC POP 2023,SSP1,Guyana,Population,million,2045,0.783617,GUY
IIASA-WiC POP 2023,SSP1,Guyana,Population,million,2050,0.76316,GUY
IIASA-WiC POP 2023,SSP1,Guyana,Population,million,2055,0.739283,GUY
IIASA-WiC POP 2023,SSP1,Guyana,Population,million,2060,0.712595,GUY
IIASA-WiC POP 2023,SSP1,Guyana,Population,million,2065,0.686549,GUY
IIASA-WiC POP 2023,SSP1,Guyana,Population,million,2070,0.6613529999999991,GUY
IIASA-WiC POP 2023,SSP1,Guyana,Population,million,2075,0.636952,GUY
IIASA-WiC POP 2023,SSP1,Guyana,Population,million,2080,0.613213000000001,GUY
IIASA-WiC POP 2023,SSP1,Guyana,Population,million,2085,0.589974,GUY
IIASA-WiC POP 2023,SSP1,Guyana,Population,million,2090,0.56721,GUY
IIASA-WiC POP 2023,SSP1,Guyana,Population,million,2095,0.5451330000000001,GUY
IIASA-WiC POP 2023,SSP1,Guyana,Population,million,2100,0.524106,GUY
IIASA-WiC POP 2023,SSP1,Haiti,Population,million,2020,11.234504999999999,HTI
IIASA-WiC POP 2023,SSP1,Haiti,Population,million,2025,12.018019,HTI
IIASA-WiC POP 2023,SSP1,Haiti,Population,million,2030,12.636511,HTI
IIASA-WiC POP 2023,SSP1,Haiti,Population,million,2035,13.105535,HTI
IIASA-WiC POP 2023,SSP1,Haiti,Population,million,2040,13.449486,HTI
IIASA-WiC POP 2023,SSP1,Haiti,Population,million,2045,13.718517,HTI
IIASA-WiC POP 2023,SSP1,Haiti,Population,million,2050,13.890419,HTI
IIASA-WiC POP 2023,SSP1,Haiti,Population,million,2055,13.946556000000001,HTI
IIASA-WiC POP 2023,SSP1,Haiti,Population,million,2060,13.878938,HTI
IIASA-WiC POP 2023,SSP1,Haiti,Population,million,2065,13.729049999999999,HTI
IIASA-WiC POP 2023,SSP1,Haiti,Population,million,2070,13.507631,HTI
IIASA-WiC POP 2023,SSP1,Haiti,Population,million,2075,13.228191,HTI
IIASA-WiC POP 2023,SSP1,Haiti,Population,million,2080,12.89869,HTI
IIASA-WiC POP 2023,SSP1,Haiti,Population,million,2085,12.524121,HTI
IIASA-WiC POP 2023,SSP1,Haiti,Population,million,2090,12.10813,HTI
IIASA-WiC POP 2023,SSP1,Haiti,Population,million,2095,11.658273999999999,HTI
IIASA-WiC POP 2023,SSP1,Haiti,Population,million,2100,11.184796,HTI
IIASA-WiC POP 2023,SSP1,Honduras,Population,million,2020,10.041782999999999,HND
IIASA-WiC POP 2023,SSP1,Honduras,Population,million,2025,10.827568999999999,HND
IIASA-WiC POP 2023,SSP1,Honduras,Population,million,2030,11.480387,HND
IIASA-WiC POP 2023,SSP1,Honduras,Population,million,2035,12.0081,HND
IIASA-WiC POP 2023,SSP1,Honduras,Population,million,2040,12.420823,HND
IIASA-WiC POP 2023,SSP1,Honduras,Population,million,2045,12.751693,HND
IIASA-WiC POP 2023,SSP1,Honduras,Population,million,2050,13.001085,HND
IIASA-WiC POP 2023,SSP1,Honduras,Population,million,2055,13.16659,HND
IIASA-WiC POP 2023,SSP1,Honduras,Population,million,2060,13.243411,HND
IIASA-WiC POP 2023,SSP1,Honduras,Population,million,2065,13.241857,HND
IIASA-WiC POP 2023,SSP1,Honduras,Population,million,2070,13.159536,HND
IIASA-WiC POP 2023,SSP1,Honduras,Population,million,2075,13.007138000000001,HND
IIASA-WiC POP 2023,SSP1,Honduras,Population,million,2080,12.795031999999999,HND
IIASA-WiC POP 2023,SSP1,Honduras,Population,million,2085,12.532073,HND
IIASA-WiC POP 2023,SSP1,Honduras,Population,million,2090,12.219676999999999,HND
IIASA-WiC POP 2023,SSP1,Honduras,Population,million,2095,11.857693999999999,HND
IIASA-WiC POP 2023,SSP1,Honduras,Population,million,2100,11.443282,HND
IIASA-WiC POP 2023,SSP1,Hong Kong,Population,million,2020,7.501908,HKG
IIASA-WiC POP 2023,SSP1,Hong Kong,Population,million,2025,7.5357709999999996,HKG
IIASA-WiC POP 2023,SSP1,Hong Kong,Population,million,2030,7.56448400000001,HKG
IIASA-WiC POP 2023,SSP1,Hong Kong,Population,million,2035,7.570452,HKG
IIASA-WiC POP 2023,SSP1,Hong Kong,Population,million,2040,7.564560999999999,HKG
IIASA-WiC POP 2023,SSP1,Hong Kong,Population,million,2045,7.557796000000001,HKG
IIASA-WiC POP 2023,SSP1,Hong Kong,Population,million,2050,7.56236,HKG
IIASA-WiC POP 2023,SSP1,Hong Kong,Population,million,2055,7.540986,HKG
IIASA-WiC POP 2023,SSP1,Hong Kong,Population,million,2060,7.477195,HKG
IIASA-WiC POP 2023,SSP1,Hong Kong,Population,million,2065,7.364345,HKG
IIASA-WiC POP 2023,SSP1,Hong Kong,Population,million,2070,7.219671999999999,HKG
IIASA-WiC POP 2023,SSP1,Hong Kong,Population,million,2075,7.052336,HKG
IIASA-WiC POP 2023,SSP1,Hong Kong,Population,million,2080,6.862082,HKG
IIASA-WiC POP 2023,SSP1,Hong Kong,Population,million,2085,6.642732,HKG
IIASA-WiC POP 2023,SSP1,Hong Kong,Population,million,2090,6.390634,HKG
IIASA-WiC POP 2023,SSP1,Hong Kong,Population,million,2095,6.113345000000001,HKG
IIASA-WiC POP 2023,SSP1,Hong Kong,Population,million,2100,5.825366,HKG
IIASA-WiC POP 2023,SSP1,Hungary,Population,million,2020,9.77012300000001,HUN
IIASA-WiC POP 2023,SSP1,Hungary,Population,million,2025,9.616922,HUN
IIASA-WiC POP 2023,SSP1,Hungary,Population,million,2030,9.46366800000001,HUN
IIASA-WiC POP 2023,SSP1,Hungary,Population,million,2035,9.29358999999999,HUN
IIASA-WiC POP 2023,SSP1,Hungary,Population,million,2040,9.11684799999999,HUN
IIASA-WiC POP 2023,SSP1,Hungary,Population,million,2045,8.94770200000001,HUN
IIASA-WiC POP 2023,SSP1,Hungary,Population,million,2050,8.790769000000001,HUN
IIASA-WiC POP 2023,SSP1,Hungary,Population,million,2055,8.637758,HUN
IIASA-WiC POP 2023,SSP1,Hungary,Population,million,2060,8.47354000000001,HUN
IIASA-WiC POP 2023,SSP1,Hungary,Population,million,2065,8.281229,HUN
IIASA-WiC POP 2023,SSP1,Hungary,Population,million,2070,8.057782,HUN
IIASA-WiC POP 2023,SSP1,Hungary,Population,million,2075,7.81925399999999,HUN
IIASA-WiC POP 2023,SSP1,Hungary,Population,million,2080,7.584378,HUN
IIASA-WiC POP 2023,SSP1,Hungary,Population,million,2085,7.359628,HUN
IIASA-WiC POP 2023,SSP1,Hungary,Population,million,2090,7.135262,HUN
IIASA-WiC POP 2023,SSP1,Hungary,Population,million,2095,6.9028,HUN
IIASA-WiC POP 2023,SSP1,Hungary,Population,million,2100,6.660303,HUN
IIASA-WiC POP 2023,SSP1,Iceland,Population,million,2020,0.36433,ISL
IIASA-WiC POP 2023,SSP1,Iceland,Population,million,2025,0.377782,ISL
IIASA-WiC POP 2023,SSP1,Iceland,Population,million,2030,0.38840199999999997,ISL
IIASA-WiC POP 2023,SSP1,Iceland,Population,million,2035,0.39804799999999896,ISL
IIASA-WiC POP 2023,SSP1,Iceland,Population,million,2040,0.406512,ISL
IIASA-WiC POP 2023,SSP1,Iceland,Population,million,2045,0.414297,ISL
IIASA-WiC POP 2023,SSP1,Iceland,Population,million,2050,0.421714,ISL
IIASA-WiC POP 2023,SSP1,Iceland,Population,million,2055,0.427879,ISL
IIASA-WiC POP 2023,SSP1,Iceland,Population,million,2060,0.432927999999999,ISL
IIASA-WiC POP 2023,SSP1,Iceland,Population,million,2065,0.43696300000000005,ISL
IIASA-WiC POP 2023,SSP1,Iceland,Population,million,2070,0.439977999999999,ISL
IIASA-WiC POP 2023,SSP1,Iceland,Population,million,2075,0.441777,ISL
IIASA-WiC POP 2023,SSP1,Iceland,Population,million,2080,0.44188099999999997,ISL
IIASA-WiC POP 2023,SSP1,Iceland,Population,million,2085,0.43805700000000003,ISL
IIASA-WiC POP 2023,SSP1,Iceland,Population,million,2090,0.429448,ISL
IIASA-WiC POP 2023,SSP1,Iceland,Population,million,2095,0.41788099999999995,ISL
IIASA-WiC POP 2023,SSP1,Iceland,Population,million,2100,0.40601499999999996,ISL
IIASA-WiC POP 2023,SSP1,India,Population,million,2020,1389.966394,IND
IIASA-WiC POP 2023,SSP1,India,Population,million,2025,1445.482972,IND
IIASA-WiC POP 2023,SSP1,India,Population,million,2030,1492.565358,IND
IIASA-WiC POP 2023,SSP1,India,Population,million,2035,1525.466334,IND
IIASA-WiC POP 2023,SSP1,India,Population,million,2040,1545.112248,IND
IIASA-WiC POP 2023,SSP1,India,Population,million,2045,1554.945532,IND
IIASA-WiC POP 2023,SSP1,India,Population,million,2050,1554.8057860000001,IND
IIASA-WiC POP 2023,SSP1,India,Population,million,2055,1545.9112,IND
IIASA-WiC POP 2023,SSP1,India,Population,million,2060,1527.7964769999999,IND
IIASA-WiC POP 2023,SSP1,India,Population,million,2065,1501.201125,IND
IIASA-WiC POP 2023,SSP1,India,Population,million,2070,1467.648382,IND
IIASA-WiC POP 2023,SSP1,India,Population,million,2075,1427.4411559999999,IND
IIASA-WiC POP 2023,SSP1,India,Population,million,2080,1381.0330689999998,IND
IIASA-WiC POP 2023,SSP1,India,Population,million,2085,1329.240841,IND
IIASA-WiC POP 2023,SSP1,India,Population,million,2090,1273.246777,IND
IIASA-WiC POP 2023,SSP1,India,Population,million,2095,1213.9907420000002,IND
IIASA-WiC POP 2023,SSP1,India,Population,million,2100,1152.6538799999998,IND
IIASA-WiC POP 2023,SSP1,Indonesia,Population,million,2020,270.825855,IDN
IIASA-WiC POP 2023,SSP1,Indonesia,Population,million,2025,280.697803,IDN
IIASA-WiC POP 2023,SSP1,Indonesia,Population,million,2030,289.154635,IDN
IIASA-WiC POP 2023,SSP1,Indonesia,Population,million,2035,295.13809299999997,IDN
IIASA-WiC POP 2023,SSP1,Indonesia,Population,million,2040,298.654762,IDN
IIASA-WiC POP 2023,SSP1,Indonesia,Population,million,2045,300.37119,IDN
IIASA-WiC POP 2023,SSP1,Indonesia,Population,million,2050,300.22493099999997,IDN
IIASA-WiC POP 2023,SSP1,Indonesia,Population,million,2055,298.408054,IDN
IIASA-WiC POP 2023,SSP1,Indonesia,Population,million,2060,294.804017,IDN
IIASA-WiC POP 2023,SSP1,Indonesia,Population,million,2065,289.606611,IDN
IIASA-WiC POP 2023,SSP1,Indonesia,Population,million,2070,283.163474,IDN
IIASA-WiC POP 2023,SSP1,Indonesia,Population,million,2075,275.810353,IDN
IIASA-WiC POP 2023,SSP1,Indonesia,Population,million,2080,267.805156,IDN
IIASA-WiC POP 2023,SSP1,Indonesia,Population,million,2085,259.324147,IDN
IIASA-WiC POP 2023,SSP1,Indonesia,Population,million,2090,250.348994,IDN
IIASA-WiC POP 2023,SSP1,Indonesia,Population,million,2095,240.839622,IDN
IIASA-WiC POP 2023,SSP1,Indonesia,Population,million,2100,230.786107,IDN
IIASA-WiC POP 2023,SSP1,Iran,Population,million,2020,86.99016099999999,IRN
IIASA-WiC POP 2023,SSP1,Iran,Population,million,2025,90.69470300000009,IRN
IIASA-WiC POP 2023,SSP1,Iran,Population,million,2030,93.9699839999999,IRN
IIASA-WiC POP 2023,SSP1,Iran,Population,million,2035,96.544451,IRN
IIASA-WiC POP 2023,SSP1,Iran,Population,million,2040,98.650251,IRN
IIASA-WiC POP 2023,SSP1,Iran,Population,million,2045,100.46603599999999,IRN
IIASA-WiC POP 2023,SSP1,Iran,Population,million,2050,101.886277,IRN
IIASA-WiC POP 2023,SSP1,Iran,Population,million,2055,102.823014,IRN
IIASA-WiC POP 2023,SSP1,Iran,Population,million,2060,103.087226,IRN
IIASA-WiC POP 2023,SSP1,Iran,Population,million,2065,102.659344,IRN
IIASA-WiC POP 2023,SSP1,Iran,Population,million,2070,101.642538,IRN
IIASA-WiC POP 2023,SSP1,Iran,Population,million,2075,100.10784600000001,IRN
IIASA-WiC POP 2023,SSP1,Iran,Population,million,2080,98.102694,IRN
IIASA-WiC POP 2023,SSP1,Iran,Population,million,2085,95.6855499999999,IRN
IIASA-WiC POP 2023,SSP1,Iran,Population,million,2090,93.009845,IRN
IIASA-WiC POP 2023,SSP1,Iran,Population,million,2095,90.293752,IRN
IIASA-WiC POP 2023,SSP1,Iran,Population,million,2100,87.663529,IRN
IIASA-WiC POP 2023,SSP1,Iraq,Population,million,2020,42.042956,IRQ
IIASA-WiC POP 2023,SSP1,Iraq,Population,million,2025,47.025073,IRQ
IIASA-WiC POP 2023,SSP1,Iraq,Population,million,2030,51.4297719999999,IRQ
IIASA-WiC POP 2023,SSP1,Iraq,Population,million,2035,55.457869,IRQ
IIASA-WiC POP 2023,SSP1,Iraq,Population,million,2040,59.194719,IRQ
IIASA-WiC POP 2023,SSP1,Iraq,Population,million,2045,62.671579,IRQ
IIASA-WiC POP 2023,SSP1,Iraq,Population,million,2050,65.7080719999999,IRQ
IIASA-WiC POP 2023,SSP1,Iraq,Population,million,2055,68.23445,IRQ
IIASA-WiC POP 2023,SSP1,Iraq,Population,million,2060,70.184574,IRQ
IIASA-WiC POP 2023,SSP1,Iraq,Population,million,2065,71.61145699999989,IRQ
IIASA-WiC POP 2023,SSP1,Iraq,Population,million,2070,72.5913090000001,IRQ
IIASA-WiC POP 2023,SSP1,Iraq,Population,million,2075,73.233031,IRQ
IIASA-WiC POP 2023,SSP1,Iraq,Population,million,2080,73.558099,IRQ
IIASA-WiC POP 2023,SSP1,Iraq,Population,million,2085,73.552732,IRQ
IIASA-WiC POP 2023,SSP1,Iraq,Population,million,2090,73.19175299999999,IRQ
IIASA-WiC POP 2023,SSP1,Iraq,Population,million,2095,72.45075100000011,IRQ
IIASA-WiC POP 2023,SSP1,Iraq,Population,million,2100,71.106948,IRQ
IIASA-WiC POP 2023,SSP1,Ireland,Population,million,2020,4.925076,IRL
IIASA-WiC POP 2023,SSP1,Ireland,Population,million,2025,5.162438,IRL
IIASA-WiC POP 2023,SSP1,Ireland,Population,million,2030,5.309292,IRL
IIASA-WiC POP 2023,SSP1,Ireland,Population,million,2035,5.46185,IRL
IIASA-WiC POP 2023,SSP1,Ireland,Population,million,2040,5.623246,IRL
IIASA-WiC POP 2023,SSP1,Ireland,Population,million,2045,5.792806,IRL
IIASA-WiC POP 2023,SSP1,Ireland,Population,million,2050,5.962015,IRL
IIASA-WiC POP 2023,SSP1,Ireland,Population,million,2055,6.104241,IRL
IIASA-WiC POP 2023,SSP1,Ireland,Population,million,2060,6.21582,IRL
IIASA-WiC POP 2023,SSP1,Ireland,Population,million,2065,6.29763,IRL
IIASA-WiC POP 2023,SSP1,Ireland,Population,million,2070,6.357684,IRL
IIASA-WiC POP 2023,SSP1,Ireland,Population,million,2075,6.398918,IRL
IIASA-WiC POP 2023,SSP1,Ireland,Population,million,2080,6.420303,IRL
IIASA-WiC POP 2023,SSP1,Ireland,Population,million,2085,6.403513,IRL
IIASA-WiC POP 2023,SSP1,Ireland,Population,million,2090,6.351318,IRL
IIASA-WiC POP 2023,SSP1,Ireland,Population,million,2095,6.282214,IRL
IIASA-WiC POP 2023,SSP1,Ireland,Population,million,2100,6.172971000000009,IRL
IIASA-WiC POP 2023,SSP1,Israel,Population,million,2020,8.685595,ISR
IIASA-WiC POP 2023,SSP1,Israel,Population,million,2025,9.371281000000002,ISR
IIASA-WiC POP 2023,SSP1,Israel,Population,million,2030,10.023946,ISR
IIASA-WiC POP 2023,SSP1,Israel,Population,million,2035,10.658823,ISR
IIASA-WiC POP 2023,SSP1,Israel,Population,million,2040,11.300613,ISR
IIASA-WiC POP 2023,SSP1,Israel,Population,million,2045,11.96292,ISR
IIASA-WiC POP 2023,SSP1,Israel,Population,million,2050,12.622861,ISR
IIASA-WiC POP 2023,SSP1,Israel,Population,million,2055,13.252585,ISR
IIASA-WiC POP 2023,SSP1,Israel,Population,million,2060,13.83056,ISR
IIASA-WiC POP 2023,SSP1,Israel,Population,million,2065,14.358333,ISR
IIASA-WiC POP 2023,SSP1,Israel,Population,million,2070,14.847588,ISR
IIASA-WiC POP 2023,SSP1,Israel,Population,million,2075,15.309431,ISR
IIASA-WiC POP 2023,SSP1,Israel,Population,million,2080,15.74487,ISR
IIASA-WiC POP 2023,SSP1,Israel,Population,million,2085,16.145422,ISR
IIASA-WiC POP 2023,SSP1,Israel,Population,million,2090,16.502073,ISR
IIASA-WiC POP 2023,SSP1,Israel,Population,million,2095,16.811277999999998,ISR
IIASA-WiC POP 2023,SSP1,Israel,Population,million,2100,17.073425,ISR
IIASA-WiC POP 2023,SSP1,Italy,Population,million,2020,59.639898,ITA
IIASA-WiC POP 2023,SSP1,Italy,Population,million,2025,59.068538000000004,ITA
IIASA-WiC POP 2023,SSP1,Italy,Population,million,2030,58.497152,ITA
IIASA-WiC POP 2023,SSP1,Italy,Population,million,2035,58.018302000000006,ITA
IIASA-WiC POP 2023,SSP1,Italy,Population,million,2040,57.617281999999996,ITA
IIASA-WiC POP 2023,SSP1,Italy,Population,million,2045,57.276900000000005,ITA
IIASA-WiC POP 2023,SSP1,Italy,Population,million,2050,56.955349000000005,ITA
IIASA-WiC POP 2023,SSP1,Italy,Population,million,2055,56.436732000000006,ITA
IIASA-WiC POP 2023,SSP1,Italy,Population,million,2060,55.683572999999996,ITA
IIASA-WiC POP 2023,SSP1,Italy,Population,million,2065,54.698457000000005,ITA
IIASA-WiC POP 2023,SSP1,Italy,Population,million,2070,53.586706,ITA
IIASA-WiC POP 2023,SSP1,Italy,Population,million,2075,52.420790000000004,ITA
IIASA-WiC POP 2023,SSP1,Italy,Population,million,2080,51.218012,ITA
IIASA-WiC POP 2023,SSP1,Italy,Population,million,2085,49.808220999999996,ITA
IIASA-WiC POP 2023,SSP1,Italy,Population,million,2090,48.188356,ITA
IIASA-WiC POP 2023,SSP1,Italy,Population,million,2095,46.327103,ITA
IIASA-WiC POP 2023,SSP1,Italy,Population,million,2100,44.266818,ITA
IIASA-WiC POP 2023,SSP1,Jamaica,Population,million,2020,2.814476,JAM
IIASA-WiC POP 2023,SSP1,Jamaica,Population,million,2025,2.835407,JAM
IIASA-WiC POP 2023,SSP1,Jamaica,Population,million,2030,2.846127,JAM
IIASA-WiC POP 2023,SSP1,Jamaica,Population,million,2035,2.838414,JAM
IIASA-WiC POP 2023,SSP1,Jamaica,Population,million,2040,2.813109,JAM
IIASA-WiC POP 2023,SSP1,Jamaica,Population,million,2045,2.7747689999999996,JAM
IIASA-WiC POP 2023,SSP1,Jamaica,Population,million,2050,2.724333,JAM
IIASA-WiC POP 2023,SSP1,Jamaica,Population,million,2055,2.661108,JAM
IIASA-WiC POP 2023,SSP1,Jamaica,Population,million,2060,2.5862890000000003,JAM
IIASA-WiC POP 2023,SSP1,Jamaica,Population,million,2065,2.506679,JAM
IIASA-WiC POP 2023,SSP1,Jamaica,Population,million,2070,2.422177,JAM
IIASA-WiC POP 2023,SSP1,Jamaica,Population,million,2075,2.3336889999999997,JAM
IIASA-WiC POP 2023,SSP1,Jamaica,Population,million,2080,2.2411469999999998,JAM
IIASA-WiC POP 2023,SSP1,Jamaica,Population,million,2085,2.145095,JAM
IIASA-WiC POP 2023,SSP1,Jamaica,Population,million,2090,2.046802,JAM
IIASA-WiC POP 2023,SSP1,Jamaica,Population,million,2095,1.947748,JAM
IIASA-WiC POP 2023,SSP1,Jamaica,Population,million,2100,1.843067,JAM
IIASA-WiC POP 2023,SSP1,Japan,Population,million,2020,125.542766,JPN
IIASA-WiC POP 2023,SSP1,Japan,Population,million,2025,122.475878,JPN
IIASA-WiC POP 2023,SSP1,Japan,Population,million,2030,119.739373,JPN
IIASA-WiC POP 2023,SSP1,Japan,Population,million,2035,116.883859,JPN
IIASA-WiC POP 2023,SSP1,Japan,Population,million,2040,113.887259,JPN
IIASA-WiC POP 2023,SSP1,Japan,Population,million,2045,110.85830899999999,JPN
IIASA-WiC POP 2023,SSP1,Japan,Population,million,2050,107.91492699999999,JPN
IIASA-WiC POP 2023,SSP1,Japan,Population,million,2055,105.10503800000001,JPN
IIASA-WiC POP 2023,SSP1,Japan,Population,million,2060,102.303821,JPN
IIASA-WiC POP 2023,SSP1,Japan,Population,million,2065,99.31393399999999,JPN
IIASA-WiC POP 2023,SSP1,Japan,Population,million,2070,95.993277,JPN
IIASA-WiC POP 2023,SSP1,Japan,Population,million,2075,92.302099,JPN
IIASA-WiC POP 2023,SSP1,Japan,Population,million,2080,88.371009,JPN
IIASA-WiC POP 2023,SSP1,Japan,Population,million,2085,84.402852,JPN
IIASA-WiC POP 2023,SSP1,Japan,Population,million,2090,80.515575,JPN
IIASA-WiC POP 2023,SSP1,Japan,Population,million,2095,76.64527199999999,JPN
IIASA-WiC POP 2023,SSP1,Japan,Population,million,2100,72.485691,JPN
IIASA-WiC POP 2023,SSP1,Jordan,Population,million,2020,10.817079,JOR
IIASA-WiC POP 2023,SSP1,Jordan,Population,million,2025,11.893488999999999,JOR
IIASA-WiC POP 2023,SSP1,Jordan,Population,million,2030,12.865054,JOR
IIASA-WiC POP 2023,SSP1,Jordan,Population,million,2035,13.752761,JOR
